4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
4,contrasted Much analysis the IT deal the first-day disinterest Jobs enterprise 
7,adamant co-founder Apple was sharing not Jobs the companies other late 
12,similar Well-designed innovative strategy Sony consumer was Apple -s Jobs premium-priced product 
12,changed reluctance enterprises court has clearly Cook Tim dumping server the focus to profitable business storage iPhone the 
12,planted Jobs seeds the 
14,Disses Jobs Steve IBM 
14,placed 1981 Jobs advertisement a welcoming IBM market the print PC 
19,Steven Opinion Vaughan-Nichols J. worry Who should really Apple-IBM 
19,Gates This is not Bill important Nothing Ballmer is more Microsoft Microsoft Windows 
